Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2024-02-01 00:10:34.258	111111111111111111111111000	24	 78822.4	5	1067.5	7581.6	HF_4	4	1345	1730
2024-02-01 00:12:49.152	010001001111111110000000000	11	   762.9	5	  15.9	  92.7	HF_5	5	2575	990
2024-02-01 03:02:42.343	000110110110110110010100000	12	   945.8	1	  11.7	  50.3	Inspect	NaN	NaN	NaN
2024-02-01 03:13:07.825	111011111111111111111000000	20	   693.7	6	  18.4	 114.6	HF_6	6	1740	1340
2024-02-01 04:18:59.311	111001001001111111100000000	13	   432.0	6	   9.6	  76.7	HF_6	6	1395	NaN
2024-02-01 05:19:06.820	111111111111111111111110000	23	  2000.7	2	  79.2	 264.5	Inspect	NaN	NaN	NaN
2024-02-01 07:49:02.511	110111111111111111100100000	19	  1283.3	6	  22.3	 198.3	Inspect	NaN	NaN	NaN
2024-02-01 07:57:29.655	110001000011111111000000000	11	   731.6	1	  14.7	  85.6	HF_6	6	1320	1085
2024-02-01 16:07:58.890	111011111111111111111111000	23	  4616.8	8	  47.3	 247.9	HF_8	8	1325	NaN
2024-02-01 20:56:41.147	000111110110110110000000000	11	   389.2	1	   8.7	  30.3	Inspect	NaN	NaN	NaN
2024-02-01 22:07:40.577	000001001111111111000000000	11	   662.7	5	  10.3	  63.1	HF_5	5	1740	1150
2024-02-02 04:05:15.738	111011111111111110010110000	19	   390.9	8	   8.8	  23.5	Inspect	NaN	NaN	NaN
2024-02-02 07:28:57.478	111111111111111111000100000	19	  2174.8	2	  42.8	 252.8	HF_8	2	1520	1300
2024-02-02 07:30:02.366	111111111001000001101100000	14	  8867.1	1	  29.1	 406.0	HF_2	NaN	NaN	NaN
2024-02-02 08:00:34.591	011111111110111111100110000	19	   512.3	6	  11.0	  36.6	Inspect	NaN	NaN	NaN
2024-02-02 09:02:21.194	111111111111101101000000000	16	  1530.3	1	  14.8	  82.6	HF_1	1	NaN	1465
2024-02-02 11:04:11.591	101001111111101101000000000	13	  1338.5	4	  11.7	  89.0	HF_4	4	NaN	1425
2024-02-02 12:49:39.970	111111111111110110010000000	17	   438.4	1	   8.3	  19.5	Inspect	NaN	NaN	NaN
2024-02-02 12:50:24.693	000001101111101111111110000	16	  3497.2	7	  19.3	 212.5	HF_7	7	1145	1285
2024-02-02 13:38:48.159	001001001111111101111111000	17	  2247.1	8	  19.2	 158.5	HF_8	8	1025	NaN
2024-02-02 15:52:04.415	001011111111111111010000000	16	 10570.1	1	  22.1	  72.5	HF_1	NaN	NaN	NaN
2024-02-03 00:52:15.602	000001001111111111000000000	11	 10748.5	1	  26.5	 220.6	HF_5	5	975	785
2024-02-03 03:09:26.027	011001111111111111100000000	16	 12245.8	1	  11.2	  40.2	HF_1	1	NaN	1320
2024-02-03 04:18:15.708	010000000000110111110110000	10	  8555.0	1	  10.3	  74.4	HF_7	7	1170	2145
2024-02-03 06:25:20.696	000101110111110110110110000	15	  1253.2	1	  15.7	  49.8	HF_5	5	1930	30900
2024-02-03 07:09:33.336	111111111111111110110110000	21	 12387.4	1	  15.8	  31.3	HF_5	5	2205	1210
2024-02-03 08:00:18.581	111111111000110000100000000	12	 21990.1	1	  16.0	  65.6	HF_1	2	NaN	1155
2024-02-03 09:26:16.667	011001001111111110000000000	12	  1851.0	1	  14.4	  86.3	HF_4	4	NaN	1895
2024-02-03 10:56:51.279	001111111111111111010000000	17	  3793.3	2	  57.1	 318.9	HF_2	2	970	1590
2024-02-03 12:18:41.606	011001111111111101111111000	20	  2650.1	8	  19.9	 112.8	HF_8	8	1430	NaN
2024-02-03 13:27:54.263	000111110110110110000000000	11	  2475.4	1	  11.6	  69.0	Inspect	NaN	NaN	NaN
2024-02-03 13:29:01.662	000111110110110110000000000	11	   855.6	1	  11.3	  44.6	Inspect	NaN	NaN	NaN
2024-02-03 13:47:28.008	000111011111110110000100000	13	  1241.1	1	   5.0	   8.0	Inspect	NaN	NaN	NaN
2024-02-03 14:00:25.725	011111111111111111110110000	21	  1497.2	1	  20.1	  53.7	Inspect	NaN	NaN	NaN
2024-02-03 14:27:31.718	011111111111111111110110000	21	  1839.1	1	  24.7	  71.6	Inspect	NaN	NaN	NaN
2024-02-03 16:52:15.969	000111110110110110100000000	12	   909.1	1	   5.3	   9.4	Inspect	NaN	NaN	NaN
2024-02-03 18:52:09.484	011111111111111110000100000	17	  1890.4	1	  16.5	 100.4	Inspect	NaN	NaN	NaN
2024-02-03 19:28:13.480	110001101011111101010000000	13	  2212.1	1	   8.0	  26.3	Inspect	NaN	NaN	NaN
2024-02-03 20:34:57.222	001001111111111111110000000	16	   858.7	1	  15.3	  77.3	Inspect	NaN	NaN	NaN
2024-02-03 20:47:26.383	111001111111111111000000000	16	  5253.5	5	  43.7	 473.5	HF_5	5	1085	980
2024-02-04 02:29:34.867	000001101111001111110000000	12	 11975.5	5	  91.5	1181.5	HF_5	5	1455	825
2024-02-04 02:35:30.400	111111111111111111111011000	23	 93594.4	5	 685.8	9106.9	HF_5	5	1585	1550
2024-02-04 03:50:16.926	111111111111111111110100000	21	  1211.0	6	  29.0	 169.4	Inspect	NaN	NaN	NaN
2024-02-04 04:05:49.888	110001000011111111110000000	13	  1436.6	1	  12.8	  54.2	HF_6	6	1840	1340
2024-02-04 04:20:52.359	000001110001111111000000000	10	  5353.9	6	  42.9	 661.6	HF_6	6	1145	NaN
2024-02-04 04:33:16.173	100001000011111111000000000	10	  2337.9	6	  26.5	 347.0	HF_6	6	1790	NaN
2024-02-04 05:20:37.516	000111111110110110100100000	14	   326.5	8	   8.9	  22.9	Inspect	NaN	NaN	NaN
2024-02-04 06:28:15.837	011001101111111111100000000	15	   890.6	6	  16.6	 109.9	HF_6	6	1500	4025
2024-02-04 06:44:39.275	111111111110110110000010000	16	   384.2	8	  10.6	  36.2	Inspect	NaN	NaN	NaN
2024-02-04 07:13:34.689	011111111110110110110110000	18	   464.0	6	  15.4	  67.3	Inspect	NaN	NaN	NaN
2024-02-04 09:22:09.653	100111111110110110000000000	13	   423.6	8	   9.2	  25.9	Inspect	NaN	NaN	NaN
2024-02-04 12:35:48.629	101111111011001000000000000	11	  1454.0	1	  11.7	  57.9	HF_1	1	NaN	1330
2024-02-04 13:45:36.337	000000000001110111111110000	11	  3195.4	7	  18.2	 182.3	HF_7	7	1640	1935
2024-02-04 15:26:46.306	111001001111110000000000000	10	   959.8	1	  13.7	  94.2	HF_4	4	1285	730
2024-02-04 19:07:38.102	111111111111111111000000000	18	  2593.1	1	  26.7	 148.4	HF_1	1	NaN	1355
2024-02-04 19:44:11.043	111011111111111111111000000	20	  2378.9	6	  31.5	 102.0	HF_6	6	1580	985
2024-02-04 21:04:27.186	111111111111111111110110000	22	  1579.7	6	  25.6	  87.8	Inspect	NaN	NaN	NaN
2024-02-04 22:13:49.539	101011111111111111110000000	18	  3333.8	4	  48.5	 410.4	HF_4	4	1605	1280
2024-02-04 22:46:00.485	111111111111111111000000000	18	  5920.5	1	  49.8	 300.6	HF_1	1	NaN	1510
2024-02-04 23:18:06.814	111111111111111100110110000	20	   902.0	6	  21.1	  52.8	Inspect	NaN	NaN	NaN
2024-02-05 00:56:49.727	001111111111111111111111000	22	 10267.8	1	  96.5	 579.7	HF_1	1	NaN	1455
2024-02-05 01:26:47.684	011111111111111111011100000	20	  6072.2	1	  52.3	 350.6	HF_1	1	NaN	1415
2024-02-05 01:54:17.942	110001111000110000110000000	10	   603.5	3	   9.2	  70.7	HF_3	3	805	NaN
2024-02-05 02:13:40.847	011011111111111111010000000	17	  1619.7	4	  23.7	 112.8	HF_4	4	2155	1505
2024-02-05 03:04:07.473	111111111111111001110110000	20	   554.4	1	   6.7	  10.5	Inspect	NaN	NaN	NaN
2024-02-05 03:20:25.494	001001001111111111000000000	12	  1422.4	4	  24.6	 161.9	HF_4	4	1480	1465
2024-02-05 04:09:12.542	110111111110110110110100000	17	   629.2	1	  10.3	  26.4	Inspect	NaN	NaN	NaN
2024-02-05 04:11:14.071	111111111111110110000000000	16	   724.2	1	  12.7	  32.7	HF_1	1	NaN	950
2024-02-05 04:16:13.678	111111111111111111110100000	21	  1935.9	1	   9.1	  14.4	Inspect	NaN	NaN	NaN
2024-02-05 04:16:41.640	111111111111111111110110000	22	  1514.1	1	   8.3	  12.6	Inspect	NaN	NaN	NaN
2024-02-05 04:16:47.538	111111111111110110110110000	20	   958.9	1	   9.7	  18.2	Inspect	NaN	NaN	NaN
