Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2025-05-01 00:38:04.619	000000000001101111111110000	11	   331.7	7	   8.8	   41.1	HF_6	6	1675	NaN
2025-05-01 01:49:49.150	111111111111111111111110000	23	  1095.0	6	  40.6	  102.0	Surface	NaN	NaN	NaN
2025-05-01 03:06:12.689	000001000001111111111010000	12	  1101.5	7	  13.3	   86.9	HF_7	7	NaN	2610
2025-05-01 03:06:25.831	011001001001111111111011000	16	  1302.5	7	  17.5	  109.6	HF_7	7	NaN	3315
2025-05-01 03:12:08.589	001111111111111111111111000	22	  1555.7	7	  59.4	  192.2	HF_8	8	1285	NaN
2025-05-01 03:25:51.979	101001111111111111101000000	17	  6161.5	4	  66.0	  738.4	HF_4	4	1525	NaN
2025-05-01 03:55:18.593	101111111111111111111111000	23	   952.8	6	  31.0	   90.3	HF_6	6	4120	NaN
2025-05-01 04:48:37.058	111111111001001000000000000	11	  1556.5	1	  12.1	   75.5	HF_1	1	NaN	1265
2025-05-01 05:00:08.631	000000000001101111111111000	12	   417.4	7	   9.3	   42.4	HF_6	6	2515	NaN
2025-05-01 05:18:41.423	010110111111111111111111000	21	   478.9	6	   8.3	   14.3	HF_6	6	2060	NaN
2025-05-01 05:18:49.592	111111111111111111011111000	23	   757.7	6	  18.6	   38.6	Surface	NaN	NaN	NaN
2025-05-01 05:18:52.254	100111111111111111111111000	22	   419.7	6	  13.3	   28.6	Surface	NaN	NaN	NaN
2025-05-01 06:12:03.078	111111111001001000000000000	11	  1534.9	1	   9.2	   64.3	HF_1	1	NaN	4190
2025-05-01 09:31:51.773	111111111111111111111111000	24	   346.5	1	  14.2	   27.7	Surface	NaN	NaN	NaN
2025-05-01 10:04:04.932	111001111111111111111010000	20	   710.2	5	  24.6	   88.5	HF_5	5	3170	1940
2025-05-01 10:30:06.997	000000001111111111001010000	12	  1569.4	5	  16.2	  105.7	HF_5	5	3445	1965
2025-05-01 12:00:02.939	110111111111111111111110000	22	   529.3	6	  11.9	   35.6	Inspect	NaN	NaN	NaN
