Time	Detection	N	maxAmp	geoMax	meanSNR	maxSNR	Class	closestBor	Vup	Vdown
2024-04-01 01:41:00.518	001000001011001011111111000	13	 1276.4	1	   6.8	   23.2	HF_8	NaN	NaN	NaN
2024-04-01 01:59:22.090	110000000000001111001111000	10	 1177.6	1	  19.5	  143.3	HF_8	8	1235	NaN
2024-04-01 02:58:36.103	111001001001111111111111000	18	 1839.0	1	   9.5	   39.6	HF_8	8	1130	NaN
2024-04-01 03:01:18.306	111111111111111110110110000	21	  540.3	1	  34.4	  186.2	Surface	NaN	NaN	NaN
2024-04-01 04:23:21.913	110001000011111110000000000	10	 1379.3	5	  14.0	  108.7	HF_5	5	1485	1430
2024-04-01 06:46:25.895	001001001111111111000000000	12	  917.2	5	  16.0	   81.2	HF_5	5	1700	1150
2024-04-01 07:57:01.029	111110111110111110110100000	18	 1789.7	1	   9.0	   34.0	Inspect	NaN	NaN	NaN
2024-04-01 09:38:44.858	111111111111111111111000000	21	20630.2	4	 183.4	 2696.3	HF_5	4	2120	1505
2024-04-01 09:41:16.075	110111111110110100110110000	17	 1160.3	1	  15.0	   70.1	Surface	NaN	NaN	NaN
2024-04-01 09:41:19.063	111111111110110010110100000	17	 1157.3	1	  17.9	   41.7	Surface	NaN	NaN	NaN
2024-04-01 09:41:26.921	111111111111111111111110000	23	 1275.7	1	  13.7	   23.3	Surface	NaN	NaN	NaN
2024-04-01 10:03:23.405	110111110110110000000000000	11	  361.9	6	   8.0	   23.8	Inspect	NaN	NaN	NaN
2024-04-01 10:15:20.429	111001101111001111000000000	13	 2179.0	5	  31.5	  141.1	HF_5	5	1545	945
2024-04-01 11:00:31.388	111111111111110110010000000	17	  697.3	1	  19.8	   82.5	Inspect	NaN	NaN	NaN
2024-04-01 11:18:44.980	001001111001110110000000000	10	  592.4	1	   8.9	   27.6	HF_1	1	NaN	1075
2024-04-01 11:20:39.810	001011111111111111111111000	21	 4051.3	8	  37.7	  222.1	HF_8	8	1025	NaN
2024-04-01 11:22:33.662	110111110110110110000000000	13	  917.3	3	  36.6	   92.6	Inspect	NaN	NaN	NaN
2024-04-01 11:27:46.272	111111111110110110010000000	16	  593.5	6	  16.1	   76.6	Inspect	NaN	NaN	NaN
2024-04-01 11:58:19.863	110111110110110110000000000	13	  430.6	8	   9.9	   31.6	Inspect	NaN	NaN	NaN
2024-04-01 12:05:49.267	110111111110110100110100000	16	  337.8	8	  10.3	   38.6	Inspect	NaN	NaN	NaN
2024-04-01 12:06:26.213	111001011010110110010000000	12	  373.9	1	  12.1	   32.6	Inspect	NaN	NaN	NaN
2024-04-01 12:08:25.115	110111111111111110110100000	19	  901.6	6	  35.0	   89.0	Surface	NaN	NaN	NaN
2024-04-01 12:21:50.002	001111111111001111111110000	19	 1390.5	1	  17.6	   50.8	Inspect	NaN	NaN	NaN
2024-04-01 12:48:34.054	110111111110110110000000000	14	  375.7	8	  10.6	   41.2	Inspect	NaN	NaN	NaN
2024-04-01 12:51:39.196	101001111111101001111111000	18	 1741.9	8	  15.0	   58.8	HF_8	8	770	NaN
2024-04-01 13:04:43.515	111001000011001101111111000	15	 1426.3	1	  13.3	  100.2	HF_8	8	1535	NaN
2024-04-01 13:11:03.062	111111111110110000000000000	13	  529.2	1	  10.5	   27.1	Inspect	NaN	NaN	NaN
2024-04-01 13:15:11.056	111111111111110110110100000	19	  368.7	8	  11.1	   30.8	Surface	NaN	NaN	NaN
2024-04-01 13:15:17.272	110110110110110010000100000	12	 1421.7	1	   9.2	   67.8	Surface	NaN	NaN	NaN
2024-04-01 14:41:12.222	110010111001110110000000000	11	 1326.5	1	  10.9	   50.8	HF_1	1	NaN	805
2024-04-01 14:44:40.982	111111111110110110010100000	17	  415.9	1	  11.9	   39.8	Inspect	NaN	NaN	NaN
2024-04-01 16:50:43.068	001001111111111101000000000	13	 3752.7	5	  42.7	  421.7	HF_5	5	1565	1235
2024-04-01 17:41:31.865	110110110110110110010110000	15	  358.8	1	  10.9	   45.8	Surface	NaN	NaN	NaN
2024-04-01 17:41:36.121	111111111111111111110110000	22	  612.2	1	  12.0	   29.9	Surface	NaN	NaN	NaN
2024-04-01 17:41:49.043	111111111111111111110110000	22	  738.2	1	  10.1	   19.1	Surface	NaN	NaN	NaN
2024-04-01 17:42:10.190	110111111110110110110100000	17	  425.3	1	  13.9	   32.4	Surface	NaN	NaN	NaN
2024-04-01 19:59:06.882	011001101111101111001000000	14	 2989.7	5	  27.5	  208.4	HF_5	5	1430	1085
2024-04-01 20:08:07.839	001001001111101011101000000	12	 1557.7	5	  19.4	  116.1	HF_5	5	1380	1290
2024-04-01 20:09:12.034	111001101111111111011000000	17	 5057.7	5	 272.6	 1720.1	HF_5	5	1540	1545
2024-04-01 20:38:06.576	001111111111111001111101000	19	 7297.4	5	  74.9	  446.6	HF_5	5	1715	1645
2024-04-01 21:10:30.799	100000100110110110010010000	10	  672.8	6	  15.9	   52.6	Surface	NaN	NaN	NaN
2024-04-01 21:23:11.233	110001001111111101000000000	12	 1144.0	1	  15.4	   73.4	HF_5	5	1645	1110
2024-04-01 21:52:44.700	000001001111111110000000000	10	 1488.7	1	  10.4	   56.3	HF_5	5	1600	1570
2024-04-01 22:47:03.291	110001001111111111000000000	13	  673.6	5	  11.8	   49.5	HF_5	5	1430	1190
2024-04-01 22:52:22.954	111111111111111001110100000	19	  689.5	6	  21.1	   65.3	Surface	NaN	NaN	NaN
2024-04-01 22:54:53.031	111111111110110110000000000	15	  298.8	8	  12.9	   53.2	Surface	NaN	NaN	NaN
2024-04-01 23:07:18.134	001001101111111011000000000	12	 1843.2	5	  22.9	  136.8	HF_5	5	1685	1350
2024-04-01 23:30:40.205	111001001111111111000000000	14	 1198.2	5	  25.1	  115.8	HF_5	5	1540	1250
2024-04-01 23:31:51.472	101001001111111111000000000	13	  831.2	5	  12.4	   66.3	HF_5	5	1650	1795
2024-04-02 00:28:55.509	110001101111111101000000000	13	 2072.5	5	  18.3	  115.6	HF_5	5	1435	965
2024-04-02 01:27:14.611	001001001111111111000000000	12	 1370.4	1	  17.3	   68.8	HF_5	5	1540	1365
2024-04-02 02:09:18.094	110001001111111111000000000	13	 1406.6	1	  19.4	  133.7	HF_5	5	1705	1675
2024-04-02 02:18:30.562	111001001011111001000010000	12	 1826.2	1	  11.0	   48.1	HF_6	NaN	NaN	NaN
2024-04-02 03:00:46.526	001011111111111111011000000	17	28913.3	5	1226.1	14878.4	HF_5	5	1555	1630
2024-04-02 03:54:41.292	111001101111111111011000000	17	 2078.2	5	  34.7	  193.1	HF_5	5	1725	1620
2024-04-02 05:39:49.996	100001001111111111000000000	12	  914.7	5	  14.6	  104.2	HF_5	5	1765	1290
2024-04-02 06:55:06.475	000111111110110110000010000	13	 1365.8	1	   8.5	   33.3	Inspect	NaN	NaN	NaN
2024-04-02 07:05:24.437	001001001111111111000000000	12	 1150.3	5	  14.2	   77.7	HF_5	5	1620	1325
2024-04-02 07:08:43.593	101111111110110000000100000	13	  297.3	8	  12.3	   38.3	Inspect	NaN	NaN	NaN
2024-04-02 07:47:02.689	110111101110110110000000000	13	  440.2	6	  11.2	   29.6	Inspect	NaN	NaN	NaN
2024-04-02 08:03:05.318	100001001111111111000000000	12	 1407.7	1	  18.2	   76.1	HF_5	5	1890	1430
2024-04-02 08:09:17.164	000111111100110100000000000	10	  351.3	8	  10.2	   36.5	Inspect	NaN	NaN	NaN
2024-04-02 08:31:30.060	111111111111110110110100000	19	  755.5	1	  16.3	   40.9	Inspect	NaN	NaN	NaN
2024-04-02 08:39:00.793	001111111111111101011101000	19	 3593.8	5	  45.3	  252.7	HF_5	5	1530	1470
2024-04-02 09:36:18.850	100001111111001001111001000	14	11113.0	6	  54.5	  137.9	HF_6	6	1430	1840
2024-04-02 09:45:50.175	001001001111111111000000000	12	  907.0	5	  13.8	   64.8	HF_5	5	1395	1745
2024-04-02 10:36:11.770	110000000000010111111111000	12	 1471.9	1	  13.3	   91.0	HF_8	8	1375	NaN
2024-04-02 10:45:27.927	111111111111111101000100000	18	 1639.4	1	  19.6	   73.7	HF_1	1	NaN	1190
2024-04-02 10:48:20.586	001111111011001100000000000	11	  776.4	1	   8.8	   25.4	HF_1	1	NaN	1015
2024-04-02 10:54:34.261	101001101111111111111111000	20	 4729.5	7	  49.2	  350.8	HF_7	7	1535	1150
2024-04-02 12:25:46.943	000000001011111001001111000	11	 2393.4	7	   8.6	   29.4	HF_7	7	1480	2515
2024-04-02 13:58:30.430	001111000110110110000000000	10	  431.8	7	  11.4	   44.7	Surface	NaN	NaN	NaN
2024-04-02 14:26:55.886	100001101111111000000000000	10	 1655.2	4	  18.9	  246.5	HF_4	4	1815	1655
2024-04-02 14:39:21.652	111011111011011110100000000	15	 1843.5	1	  11.4	   39.3	HF_1	1	NaN	655
2024-04-02 16:12:06.235	100110110110100110110110000	14	  378.9	6	  10.3	   47.8	Inspect	NaN	NaN	NaN
2024-04-02 17:05:23.346	111111111001000000000100000	11	  520.7	1	  11.2	   52.1	HF_1	1	NaN	1270
2024-04-02 17:06:31.678	111111111011010110000000000	14	  606.7	1	  12.9	   58.0	HF_1	1	NaN	1380
2024-04-02 17:07:40.959	111111111001110000000000000	12	 1122.5	1	  22.3	  107.8	HF_1	1	NaN	1235
2024-04-02 17:42:47.808	000001001111101101111111000	15	 3565.5	8	  31.5	  415.7	HF_8	8	1430	NaN
2024-04-02 21:12:25.101	001111111111110110100000000	15	  397.3	7	  14.8	   42.8	Inspect	NaN	NaN	NaN
2024-04-02 21:50:20.805	001111111111110110110100000	17	 1354.4	1	  13.7	   41.2	Inspect	NaN	NaN	NaN
2024-04-02 22:53:59.945	111111111001010110000000000	13	 2614.1	1	  29.1	  280.5	HF_1	9	NaN	1650
2024-04-02 23:17:36.490	111111111111111111110110000	22	  741.2	6	  15.2	   40.1	Inspect	NaN	NaN	NaN
2024-04-02 23:33:40.470	110111111111111110010000000	17	  457.2	6	  14.1	   71.0	Inspect	NaN	NaN	NaN
2024-04-02 23:50:34.498	100001001111111111000000000	12	  724.4	5	  11.1	   39.8	HF_5	5	1655	1355
