Time,AKN,Energy,Std
2025-07-01 00:00:00,531.5,37.2,23.8
2025-07-01 00:05:00,531.5,37.2,23.8
2025-07-01 00:10:00,542.7,35.1,22.5
2025-07-01 00:15:00,546.1,34.5,20.9
2025-07-01 00:20:00,535.7,33.7,20.6
2025-07-01 00:25:00,536.8,36.6,21.5
2025-07-01 00:30:00,532.0,36.2,21.2
2025-07-01 00:35:00,544.1,36.4,21.0
2025-07-01 00:40:00,519.6,33.8,19.4
2025-07-01 00:45:00,517.6,32.6,18.8
2025-07-01 00:50:00,496.6,31.4,17.8
2025-07-01 00:55:00,513.4,34.3,18.9
2025-07-01 01:00:00,511.1,35.2,19.1
2025-07-01 01:05:00,528.3,34.2,18.6
2025-07-01 01:10:00,536.5,29.7,16.7
2025-07-01 01:15:00,547.0,28.1,16.9
2025-07-01 01:20:00,557.6,27.7,17.5
2025-07-01 01:25:00,559.7,28.4,18.6
2025-07-01 01:30:00,560.8,27.7,18.1
2025-07-01 01:35:00,539.2,27.0,17.1
2025-07-01 01:40:00,530.1,25.8,15.8
2025-07-01 01:45:00,515.8,25.6,15.4
2025-07-01 01:50:00,530.0,27.5,15.6
2025-07-01 01:55:00,540.1,30.8,17.1
2025-07-01 02:00:00,546.7,30.5,16.8
2025-07-01 02:05:00,540.1,28.8,16.7
2025-07-01 02:10:00,516.1,29.2,15.9
2025-07-01 02:15:00,532.7,33.6,16.9
2025-07-01 02:20:00,544.4,36.3,16.3
2025-07-01 02:25:00,552.6,36.5,16.4
2025-07-01 02:30:00,545.4,34.7,15.4
2025-07-01 02:35:00,536.7,34.3,15.6
2025-07-01 02:40:00,544.4,32.9,15.4
2025-07-01 02:45:00,550.3,32.5,15.3
2025-07-01 02:50:00,568.2,32.3,14.8
2025-07-01 02:55:00,547.8,32.7,14.7
2025-07-01 03:00:00,531.4,34.3,15.0
2025-07-01 03:05:00,507.2,36.2,16.3
2025-07-01 03:10:00,514.0,36.2,16.0
2025-07-01 03:15:00,524.2,36.9,16.2
2025-07-01 03:20:00,524.3,39.3,19.2
2025-07-01 03:25:00,532.7,45.4,25.1
2025-07-01 03:30:00,519.1,45.2,26.9
2025-07-01 03:35:00,542.5,42.2,23.2
2025-07-01 03:40:00,529.5,34.2,18.5
2025-07-01 03:45:00,536.5,32.6,16.9
2025-07-01 03:50:00,521.6,31.2,17.9
2025-07-01 03:55:00,538.4,36.6,20.2
2025-07-01 04:00:00,542.0,47.9,27.2
2025-07-01 04:05:00,547.2,50.1,27.8
2025-07-01 04:10:00,548.7,49.4,27.3
2025-07-01 04:15:00,544.4,37.4,19.9
2025-07-01 04:20:00,545.3,33.9,17.8
2025-07-01 04:25:00,552.9,30.0,16.0
2025-07-01 04:30:00,543.5,31.0,15.9
2025-07-01 04:35:00,534.5,33.7,17.2
2025-07-01 04:40:00,511.6,34.3,17.5
2025-07-01 04:45:00,508.3,32.9,17.8
2025-07-01 04:50:00,508.2,32.0,18.4
2025-07-01 04:55:00,518.0,32.7,20.1
2025-07-01 05:00:00,527.0,32.1,19.4
2025-07-01 05:05:00,527.8,33.0,19.6
2025-07-01 05:10:00,525.6,33.1,18.9
2025-07-01 05:15:00,527.9,34.2,19.7
2025-07-01 05:20:00,526.9,33.0,20.1
2025-07-01 05:25:00,531.1,31.4,19.5
2025-07-01 05:30:00,544.3,32.3,19.9
2025-07-01 05:35:00,546.4,34.3,21.0
2025-07-01 05:40:00,540.0,35.8,21.7
2025-07-01 05:45:00,523.3,36.9,22.1
2025-07-01 05:50:00,537.7,34.8,19.4
2025-07-01 05:55:00,534.8,35.1,20.6
2025-07-01 06:00:00,536.6,32.3,18.9
2025-07-01 06:05:00,534.4,30.7,18.0
2025-07-01 06:10:00,542.4,28.3,15.4
2025-07-01 06:15:00,547.9,28.2,14.7
