Time,AKN,Energy,Std
2025-10-01 00:00:00,373.9,16.4,9.7
2025-10-01 00:05:00,373.9,16.4,9.7
2025-10-01 00:10:00,380.7,16.6,9.9
2025-10-01 00:15:00,385.6,16.7,10.1
2025-10-01 00:20:00,387.4,16.8,10.2
2025-10-01 00:25:00,381.6,18.2,12.5
2025-10-01 00:30:00,377.6,18.5,12.8
2025-10-01 00:35:00,376.3,18.7,13.0
2025-10-01 00:40:00,386.4,17.4,10.5
2025-10-01 00:45:00,385.2,17.2,10.4
2025-10-01 00:50:00,376.5,16.9,10.2
2025-10-01 00:55:00,369.2,16.9,10.1
2025-10-01 01:00:00,377.2,18.2,12.2
2025-10-01 01:05:00,385.8,18.2,12.1
2025-10-01 01:10:00,390.5,19.1,13.8
2025-10-01 01:15:00,384.8,18.2,11.9
2025-10-01 01:20:00,391.9,19.6,14.8
2025-10-01 01:25:00,379.3,18.7,13.2
2025-10-01 01:30:00,375.9,18.8,13.4
2025-10-01 01:35:00,356.7,17.2,10.7
2025-10-01 01:40:00,368.5,17.8,11.6
2025-10-01 01:45:00,383.9,17.3,11.0
2025-10-01 01:50:00,395.0,17.2,10.8
2025-10-01 01:55:00,405.0,16.2,9.6
2025-10-01 02:00:00,403.4,15.8,9.3
2025-10-01 02:05:00,405.7,17.8,9.9
2025-10-01 02:10:00,389.1,19.8,9.4
2025-10-01 02:15:00,385.6,21.7,8.8
2025-10-01 02:20:00,386.3,21.5,7.3
2025-10-01 02:25:00,390.5,22.7,9.2
2025-10-01 02:30:00,391.1,22.8,9.9
2025-10-01 02:35:00,390.4,23.5,11.8
2025-10-01 02:40:00,403.4,24.2,13.9
2025-10-01 02:45:00,403.5,24.7,15.4
2025-10-01 02:50:00,401.1,25.9,18.2
2025-10-01 02:55:00,382.2,24.4,14.1
2025-10-01 03:00:00,385.3,24.3,13.8
2025-10-01 03:05:00,386.7,21.5,10.9
2025-10-01 03:10:00,388.4,20.3,11.6
2025-10-01 03:15:00,390.1,18.1,10.9
2025-10-01 03:20:00,395.3,17.9,10.4
2025-10-01 03:25:00,419.4,17.5,10.2
2025-10-01 03:30:00,420.1,20.0,10.9
2025-10-01 03:35:00,420.3,25.1,13.2
2025-10-01 03:40:00,392.6,29.8,14.9
2025-10-01 03:45:00,384.9,35.3,16.8
2025-10-01 03:50:00,389.4,35.4,16.8
2025-10-01 03:55:00,403.7,35.3,17.1
2025-10-01 04:00:00,405.9,32.2,16.4
2025-10-01 04:05:00,413.2,31.7,16.2
2025-10-01 04:10:00,414.3,31.9,17.0
2025-10-01 04:15:00,414.8,32.1,18.1
2025-10-01 04:20:00,401.1,32.7,20.0
2025-10-01 04:25:00,390.4,32.0,18.6
2025-10-01 04:30:00,386.4,31.5,17.4
2025-10-01 04:35:00,384.0,31.5,17.2
2025-10-01 04:40:00,386.5,31.6,17.4
2025-10-01 04:45:00,387.2,32.0,18.0
2025-10-01 04:50:00,386.9,31.7,17.0
2025-10-01 04:55:00,388.8,32.0,17.5
