Time,AKN,Energy,Std
2025-08-01 00:00:00,199.4,19.0,12.2
2025-08-01 00:05:00,199.4,19.0,12.2
2025-08-01 00:10:00,197.0,19.1,12.1
2025-08-01 00:15:00,194.7,20.3,12.0
2025-08-01 00:20:00,187.3,26.6,21.8
2025-08-01 00:25:00,191.3,30.6,26.1
2025-08-01 00:30:00,197.3,31.1,26.4
2025-08-01 00:35:00,198.6,26.8,15.0
2025-08-01 00:40:00,188.2,24.9,12.5
2025-08-01 00:45:00,184.1,24.6,12.7
2025-08-01 00:50:00,187.7,24.8,15.8
2025-08-01 00:55:00,192.4,22.8,15.5
2025-08-01 01:00:00,195.5,21.6,14.8
2025-08-01 01:05:00,192.3,19.9,12.4
2025-08-01 01:10:00,192.5,19.9,12.4
2025-08-01 01:15:00,187.7,19.7,12.2
2025-08-01 01:20:00,186.7,19.6,12.2
2025-08-01 01:25:00,187.8,19.4,12.2
2025-08-01 01:30:00,191.9,19.7,12.4
2025-08-01 01:35:00,194.4,19.4,12.3
2025-08-01 01:40:00,193.4,19.6,12.4
2025-08-01 01:45:00,202.2,19.4,12.2
2025-08-01 01:50:00,205.0,19.5,12.1
2025-08-01 01:55:00,209.0,19.5,12.1
2025-08-01 02:00:00,201.8,19.8,12.3
2025-08-01 02:05:00,203.3,20.1,12.4
2025-08-01 02:10:00,203.3,19.9,12.3
2025-08-01 02:15:00,223.1,19.8,12.2
2025-08-01 02:20:00,282.0,19.4,12.0
2025-08-01 02:25:00,295.6,19.4,12.0
2025-08-01 02:30:00,280.4,19.4,12.0
2025-08-01 02:35:00,218.7,19.4,12.1
2025-08-01 02:40:00,204.2,19.4,12.1
2025-08-01 02:45:00,199.1,19.5,12.2
2025-08-01 02:50:00,204.1,19.4,12.1
2025-08-01 02:55:00,204.5,19.4,12.1
2025-08-01 03:00:00,203.5,19.4,12.1
2025-08-01 03:05:00,196.6,21.2,14.2
2025-08-01 03:10:00,196.3,22.2,16.0
2025-08-01 03:15:00,197.6,22.6,16.2
2025-08-01 03:20:00,201.4,21.6,13.8
2025-08-01 03:25:00,201.5,20.9,12.6
2025-08-01 03:30:00,195.4,20.6,12.4
2025-08-01 03:35:00,196.6,20.3,12.2
2025-08-01 03:40:00,199.2,20.2,12.1
2025-08-01 03:45:00,203.5,20.4,12.3
2025-08-01 03:50:00,201.8,20.7,12.1
2025-08-01 03:55:00,204.3,20.6,12.1
2025-08-01 04:00:00,208.2,20.3,12.0
2025-08-01 04:05:00,211.0,20.0,12.1
2025-08-01 04:10:00,208.8,20.1,12.3
2025-08-01 04:15:00,227.7,20.1,12.2
2025-08-01 04:20:00,298.0,20.1,12.2
2025-08-01 04:25:00,369.6,19.9,12.0
2025-08-01 04:30:00,389.3,19.8,11.9
2025-08-01 04:35:00,335.1,20.0,12.0
2025-08-01 04:40:00,291.2,20.1,12.0
2025-08-01 04:45:00,276.7,20.2,12.0
2025-08-01 04:50:00,265.1,20.4,12.1
2025-08-01 04:55:00,242.5,20.5,12.0
2025-08-01 05:00:00,222.0,20.5,12.0
2025-08-01 05:05:00,211.1,20.6,11.8
2025-08-01 05:10:00,203.9,20.7,12.0
